kmt	a	1.0
kōn	a	1.0
kōnt	a	1.0
kōp	tia	0.42857142857142855
kōpk	tia	0.5
kō	na	0.043478260869565216
kōp	na	0.14285714285714285
kōpk	na	0.5
kpn	a	0.5
kōp	a	0.42857142857142855
kōpn	a	0.3333333333333333
kōpr	a	1.0
kōpn	tia	0.6666666666666666
kōpnp	tia	1.0
kōpnpn	tia	1.0
kōr	tia	0.6666666666666666
kōrn	tia	1.0
kōrng	tia	1.0
kōrr	tia	0.5
kōr	a	0.3333333333333333
kōrr	a	0.5
kōt	a	1.0
kw	na	0.2
kwh	na	0.2857142857142857
kwhk	na	1.0
kwht	tia	1.0
kōw	a	0.5
kōwh	a	0.5
kōwhr	a	1.0
kō	hia	0.043478260869565216
kōw	hia	0.5
kōwh	hia	0.5
kōwht	hia	1.0
mh	tia	0.4
mhn	tia	1.0
mhng	tia	1.0
mhr	tia	1.0
mā	tia	0.36363636363636365
māh	tia	1.0
māhr	tia	1.0
māhrh	tia	1.0
māhrhr	tia	1.0
m	a	0.44
mh	a	0.6
mhm	a	1.0
mhmh	a	1.0
mk	a	0.8
mā	hia	0.09090909090909091
māk	hia	0.5
mākr	hia	1.0
m	ria	0.06
mā	ria	0.2727272727272727
māk	ria	0.5
mākt	ria	1.0
mmn	tia	1.0
mmng	tia	1.0
mn	tia	0.35714285714285715
mnk	tia	0.5
mn	hia	0.14285714285714285
mnk	hia	0.5
mn	a	0.21428571428571427
mp	a	1.0
mā	a	0.09090909090909091
mār	a	0.6
mār	tia	0.4
mārn	tia	1.0
mr	hia	0.16666666666666666
m	na	0.02
mā	na	0.18181818181818182
māt	na	0.4
mātk	na	1.0
mātkt	na	1.0
mātktk	na	1.0
māt	ria	0.6
mt	a	0.6666666666666666
mān	tia	1.0
mk	hia	0.2
mkm	hia	0.5
mkmk	hia	0.5
mm	hia	0.18181818181818182
mmk	hia	1.0
mī	tia	1.0
mīh	tia	1.0
mīhr	tia	1.0
mnt	tia	1.0
mr	tia	0.3333333333333333
mrk	tia	1.0
mr	a	0.5
mtm	a	1.0
mtmt	a	1.0
mō	tia	1.0
mōh	tia	1.0
mōk	tia	1.0
mōkt	tia	1.0
mm	a	0.45454545454545453
m	kia	0.06
mn	kia	0.14285714285714285
mt	kia	0.16666666666666666
mt	hia	0.16666666666666666
mōn	tia	1.0
mkm	a	0.5
mkmk	a	0.5
m	ia	0.02
mn	ia	0.14285714285714285
nn	mia	0.6
nr	tia	1.0
nrn	tia	1.0
nrng	tia	1.0
nt	a	1.0
nē	tia	1.0
nēh	tia	1.0
nh	a	0.5
n	hia	0.13793103448275862
nk	hia	0.5
nkn	hia	1.0
nknk	hia	1.0
ng	a	1.0
ngh	a	1.0
ngk	a	1.0
ngr	a	1.0
ngn	a	1.0
ngng	a	1.0
ngt	a	1.0
nk	a	0.125
n	ia	0.06896551724137931
nh	ia	0.5
nk	ia	0.125
nkr	tia	1.0
nm	a	1.0
nn	tia	0.4
n	kia	0.034482758620689655
t	ina	0.04854368932038835
p	ngia	0.03954802259887006
pā	ngia	0.07142857142857142
p	a	0.3898305084745763
p	tia	0.4293785310734463
pā	tia	0.5714285714285714
pār	tia	1.0
pāh	tia	1.0
ph	tia	0.3333333333333333
phr	tia	1.0
pk	tia	0.4444444444444444
pkr	tia	0.3333333333333333
pkrā	tia	1.0
pkrāh	tia	1.0
pā	a	0.35714285714285715
pāk	a	0.75
pkn	tia	1.0
pkng	tia	1.0
pākr	a	1.0
pākrk	a	1.0
pākrkr	a	1.0
pāk	tia	0.25
pākw	tia	1.0
pn	a	0.7142857142857143
png	a	1.0
pnp	a	1.0
pnpn	a	1.0
pān	tia	1.0
pr	tia	0.6666666666666666
prk	tia	1.0
prkt	tia	1.0
prkth	tia	1.0
prn	tia	1.0
pr	a	0.2916666666666667
pāt	a	1.0
pt	a	0.4444444444444444
pt	hia	0.1111111111111111
ptō	hia	1.0
pn	tia	0.14285714285714285
pāw	tia	1.0
pāwh	tia	1.0
pāwhr	tia	1.0
pē	tia	0.8333333333333334
pēh	tia	0.6
pē	a	0.16666666666666666
pēh	a	0.4
ph	a	0.6666666666666666
php	a	1.0
phph	a	1.0
pk	ina	0.1111111111111111
pēk	tia	1.0
pēn	tia	1.0
pēnā	tia	1.0
pēr	tia	1.0
pērā	tia	1.0
prh	tia	1.0
pī	tia	1.0
pīn	tia	1.0
pīng	tia	1.0
pīk	tia	1.0
pk	a	0.3333333333333333
pīnh	tia	1.0
pr	ngia	0.041666666666666664
pp	a	0.6
pō	ngia	0.09090909090909091
pō	tia	0.5454545454545454
pōh	tia	1.0
pōhē	tia	1.0
pōhēh	tia	1.0
pōhēhē	tia	1.0
pōhr	tia	1.0
p	ia	0.02824858757062147
pk	ia	0.1111111111111111
pō	a	0.18181818181818182
pōk	a	1.0
pkr	a	0.6666666666666666
pn	ia	0.14285714285714285
pp	tia	0.2
pōp	tia	1.0
pōpp	tia	1.0
pōr	tia	1.0
pōrn	tia	1.0
pōrng	tia	1.0
prp	tia	0.5
prpr	tia	0.5
prr	tia	1.0
prw	a	1.0
prwh	a	1.0
pōt	a	0.42857142857142855
pōt	tia	0.2857142857142857
p	kia	0.005649717514124294
pō	kia	0.18181818181818182
pōt	kia	0.2857142857142857
pōw	tia	1.0
pōwh	tia	1.0
pōwhr	tia	1.0
pū	ia	0.14285714285714285
pū	tia	0.5714285714285714
pūā	tia	1.0
pūāw	tia	1.0
pū	a	0.2857142857142857
pūw	a	1.0
pūwh	a	1.0
pūk	tia	1.0
pūr	tia	1.0
pūrn	tia	1.0
pūrng	tia	1.0
pūrm	tia	1.0
prm	tia	1.0
prū	tia	1.0
prūm	tia	1.0
prp	a	0.5
prpr	a	0.5
pt	ina	0.2222222222222222
rh	a	0.75
rhr	a	1.0
rhrh	a	1.0
rā	tia	0.8
rāh	tia	1.0
rk	tia	0.25
rāk	tia	1.0
rm	a	0.5
rn	a	0.6363636363636364
rng	a	0.42857142857142855
rngh	a	1.0
rngr	a	1.0
rngrn	a	1.0
rngrng	a	1.0
rp	ngia	0.16666666666666666
rp	hia	0.16666666666666666
rā	a	0.2
rāp	a	1.0
rp	a	0.5
rr	a	0.5833333333333334
rār	tia	1.0
rārn	tia	1.0
rārng	tia	1.0
rr	hia	0.16666666666666666
rrp	hia	1.0
rrw	a	1.0
rrwh	a	1.0
rp	tia	0.16666666666666666
rpt	tia	1.0
rt	ngia	0.3333333333333333
rw	tia	0.75
rwk	tia	1.0
rāw	tia	1.0
rāwh	tia	1.0
rāwhr	tia	1.0
rw	a	0.25
rwh	a	0.5
rē	tia	1.0
rēh	tia	1.0
rēht	tia	1.0
rr	ngia	0.08333333333333333
rwh	tia	0.5
rwhr	tia	1.0
rī	tia	0.6666666666666666
rīh	tia	1.0
rn	hia	0.18181818181818182
rng	hia	0.2857142857142857
rī	hia	0.3333333333333333
rīn	hia	1.0
rīng	hia	1.0
rīp	tia	1.0
rīpk	tia	1.0
rrn	hia	1.0
rrng	hia	1.0
rn	tia	0.18181818181818182
rng	tia	0.2857142857142857
rngn	tia	1.0
rt	a	0.4444444444444444
rk	na	0.25
rk	hia	0.5
rm	na	0.25
rmk	na	1.0
rrr	a	1.0
rrrr	a	1.0
rū	tia	0.5
rūr	tia	0.6666666666666666
rū	hia	0.5
rūr	hia	0.3333333333333333
rūrū	hia	1.0
rr	tia	0.08333333333333333
rrk	tia	1.0
t	ngia	0.016181229773462782
tā	ngia	0.02631578947368421
t	a	0.3818770226537217
tā	tia	0.5
tāh	tia	1.0
tāhw	tia	1.0
tāhwh	tia	1.0
tāhwhw	tia	1.0
th	a	0.7272727272727273
tht	a	0.6666666666666666
thth	a	0.6666666666666666
t	na	0.11326860841423948
th	na	0.09090909090909091
tp	tia	0.3333333333333333
tr	tia	0.5185185185185185
tt	a	0.5172413793103449
tk	ina	0.05128205128205128
tk	a	0.4358974358974359
tkh	a	1.0
tk	tia	0.10256410256410256
tkk	tia	1.0
tkkn	tia	1.0
tkp	a	0.4
tkpp	a	1.0
t	ria	0.042071197411003236
tk	ria	0.10256410256410256
tkp	ria	0.6
tā	hia	0.02631578947368421
tāk	hia	0.3333333333333333
tākr	hia	0.5
tkw	tia	1.0
tkwr	tia	1.0
tāk	tia	0.6666666666666666
tk	na	0.3076923076923077
tākr	tia	0.5
tkt	na	0.4
tktk	na	0.5
tkt	ria	0.2
tām	tia	0.5
tāmr	tia	1.0
tā	a	0.4473684210526316
tām	a	0.5
tāmm	a	1.0
tm	tia	0.5555555555555556
tmm	tia	1.0
tān	tia	1.0
tānp	tia	1.0
tn	hia	0.1
tng	hia	0.4
t	mia	0.006472491909385114
tn	mia	0.1
tānm	tia	1.0
tār	a	0.7142857142857143
t	ia	0.019417475728155338
tp	ia	0.10256410256410256
tāp	a	0.5263157894736842
tp	a	0.3076923076923077
tph	a	0.2857142857142857
tāp	tia	0.47368421052631576
tāpp	tia	1.0
tāpā	tia	1.0
tāpāp	tia	1.0
tāpāpā	tia	1.0
tpt	ia	0.5
tptp	ia	0.5
tpt	a	0.5
tptp	a	0.5
tptph	a	1.0
tāpt	tia	1.0
tpk	tia	0.5
tāpr	tia	1.0
tph	tia	0.2857142857142857
tāpk	tia	1.0
tāpn	a	1.0
tr	a	0.25925925925925924
trw	tia	1.0
tār	tia	0.2857142857142857
tārn	tia	1.0
tt	ngia	0.10344827586206896
tāt	a	0.5
tātā	a	1.0
tātām	a	1.0
tāt	tia	0.5
tātr	tia	1.0
tt	ria	0.10344827586206896
tātāw	a	1.0
tātāwh	a	1.0
tp	hia	0.05128205128205128
thr	a	1.0
tn	tia	0.3
tnh	tia	1.0
tng	tia	0.4
tpr	a	1.0
tp	na	0.10256410256410256
tpk	na	0.5
tt	tia	0.13793103448275862
tth	tia	1.0
ttht	tia	1.0
tthth	tia	1.0
tt	na	0.13793103448275862
ttk	na	1.0
tw	a	0.4
twh	a	0.2222222222222222
tāw	a	0.6666666666666666
tāwh	a	0.5
tāw	tia	0.3333333333333333
tāwh	tia	0.5
tāwhr	tia	1.0
tī	a	0.5
tīh	a	1.0
tīhr	a	1.0
tī	tia	0.2
tīk	tia	0.5
tīkr	tia	1.0
tīk	a	0.5
tīkk	a	1.0
tī	ria	0.1
tīm	ria	1.0
tīmt	ria	1.0
tm	a	0.2222222222222222
tmr	a	1.0
tn	a	0.5
tnhn	tia	1.0
tnhng	tia	1.0
tr	hia	0.07407407407407407
tīt	tia	0.25
tītm	tia	1.0
tīt	a	0.5
tītr	a	1.0
tī	na	0.1
tīt	na	0.25
tītk	na	1.0
tītkt	na	1.0
tītktk	na	1.0
tī	hia	0.1
tīw	hia	1.0
tīwr	hia	1.0
t	kia	0.016181229773462782
tō	kia	0.3333333333333333
th	ina	0.09090909090909091
tht	ina	0.3333333333333333
thth	ina	0.3333333333333333
tō	tia	0.6666666666666666
tōh	tia	1.0
th	ngia	0.09090909090909091
tōk	tia	1.0
tōkr	tia	1.0
tm	kia	0.2222222222222222
tr	na	0.14814814814814814
tū	ria	0.09090909090909091
tū	ina	0.09090909090909091
tūā	ina	1.0
tū	tia	0.45454545454545453
tūh	tia	0.5
tū	a	0.18181818181818182
tūh	a	0.5
tūhn	a	1.0
tkt	a	0.4
tktk	a	0.5
tūk	tia	1.0
tūkn	tia	1.0
tū	hia	0.09090909090909091
tūm	hia	1.0
tūmn	hia	1.0
tūmnk	hia	1.0
tng	a	0.2
tnt	a	1.0
tntn	a	1.0
tp	kia	0.05128205128205128
tph	kia	0.42857142857142855
tūp	tia	1.0
tūpk	tia	1.0
tp	ria	0.05128205128205128
trk	na	0.5
trk	tia	0.5
tū	na	0.09090909090909091
tūt	na	0.4
tūtk	na	1.0
tūt	a	0.6
tw	ia	0.2
twh	ia	0.2222222222222222
twhr	tia	1.0
tūw	tia	1.0
tūwh	tia	1.0
tūwht	tia	1.0
rm	tia	0.25
whw	a	0.6666666666666666
whwh	a	0.5384615384615384
ww	a	0.75
wwh	a	1.0
wr	a	0.4
wt	tia	0.25
w	ngia	0.05901639344262295
wk	ngia	0.3333333333333333
wkr	ngia	1.0
wm	tia	1.0
wmh	tia	1.0
wp	tia	0.5
wpk	tia	1.0
wn	a	1.0
wr	tia	0.2
wrw	tia	1.0
wrwr	tia	1.0
w	hia	0.04262295081967213
wr	hia	0.4
ww	tia	0.25
wwt	tia	1.0
wk	a	0.3333333333333333
wp	a	0.5
w	kia	0.022950819672131147
wt	kia	0.5
w	kina	0.006557377049180328
wt	kina	0.25
wtw	kia	1.0
wtwt	kia	1.0
w	na	0.01639344262295082
wh	na	0.021825396825396824
whk	na	0.024498886414253896
whnk	tia	1.0
whn	a	0.45454545454545453
whng	a	1.0
whr	tia	0.4666666666666667
whrk	tia	1.0
w	ria	0.05573770491803279
wh	ria	0.06547619047619048
whw	ria	0.16666666666666666
whwh	ria	0.23076923076923078
whk	tia	0.44320712694877507
whkō	tia	1.0
whkōr	tia	1.0
whkōrr	tia	1.0
whkh	tia	0.5087719298245614
whkhr	tia	0.3333333333333333
whk	ria	0.066815144766147
whkk	ria	0.10869565217391304
whkkk	ria	0.2857142857142857
whkkkh	ria	1.0
whkk	na	0.043478260869565216
wh	hia	0.03571428571428571
whk	hia	0.0400890868596882
whkr	hia	0.14545454545454545
whk	a	0.29175946547884185
whkr	a	0.32727272727272727
whkr	tia	0.32727272727272727
whkt	tia	0.23943661971830985
whktm	tia	1.0
whktmr	tia	1.0
whkt	ria	0.18309859154929578
whkk	a	0.2391304347826087
whkm	a	0.44
whkn	tia	0.42857142857142855
whkh	a	0.40350877192982454
whkhw	a	0.4
whkhw	tia	0.6
whkhr	a	0.6666666666666666
whkhk	tia	0.3333333333333333
whkhn	tia	0.6666666666666666
whkhnm	tia	1.0
wh	ngia	0.05952380952380952
whk	ngia	0.06904231625835189
whkh	ngia	0.05263157894736842
whkhk	a	0.6666666666666666
whkhm	a	1.0
w	ia	0.02622950819672131
wh	ia	0.031746031746031744
whk	ia	0.031180400890868598
whkh	ia	0.03508771929824561
whkhn	ia	0.3333333333333333
whkhng	ia	1.0
whkhh	tia	1.0
whkhhr	tia	1.0
whkhō	tia	1.0
whkhōn	tia	1.0
whkhōnr	tia	1.0
whkhrh	tia	1.0
whkhrhr	tia	1.0
whkng	tia	0.5
w	mia	0.006557377049180328
wh	mia	0.007936507936507936
whk	mia	0.011135857461024499
whkn	mia	0.14285714285714285
whkp	tia	0.4666666666666667
whkpp	tia	1.0
whkt	a	0.22535211267605634
whkk	ngia	0.06521739130434782
whkkā	ngia	0.3333333333333333
whkkh	ngia	0.5
whkk	tia	0.5
whkkh	tia	0.5
whkkhk	tia	1.0
whkkā	tia	0.6666666666666666
whkkāh	tia	1.0
whkkāhr	tia	1.0
whkkk	tia	0.42857142857142855
whkkkr	tia	1.0
whkkk	a	0.2857142857142857
whkkān	tia	1.0
whkkānw	tia	1.0
whkkānwh	tia	1.0
whkkp	a	0.3333333333333333
whkkkī	tia	1.0
whkkn	tia	1.0
whkkt	a	1.0
whkk	ia	0.043478260869565216
whkkp	ia	0.3333333333333333
whkkpk	ia	1.0
whkkpkp	ia	1.0
whkkō	tia	1.0
whkkōp	tia	1.0
whkkōpk	tia	1.0
whkkp	tia	0.3333333333333333
whkkr	tia	1.0
whkkrk	tia	1.0
whkkrkr	tia	1.0
whkkrm	tia	1.0
whkkrmk	tia	1.0
whkkōr	tia	1.0
whkm	tia	0.46
whkmh	tia	0.6
whkmhn	tia	1.0
whkmhr	tia	1.0
whkmh	a	0.4
whkmā	tia	0.7857142857142857
whkmāk	tia	1.0
whkmākū	tia	1.0
whkmākūk	tia	1.0
whkmākūkū	tia	1.0
whkmām	tia	1.0
whkmāmā	tia	1.0
whkmm	tia	1.0
whkmn	a	0.6666666666666666
whkmn	tia	0.3333333333333333
whkmnw	tia	1.0
whkmān	tia	1.0
whkmār	tia	1.0
whkmārm	tia	1.0
whkmr	tia	0.5
whkmrk	tia	1.0
whkmārō	tia	1.0
whkmārōr	tia	1.0
whkmārōrō	tia	1.0
whkm	ria	0.1
whkmt	ria	0.3333333333333333
whkmtk	ria	1.0
whkmā	ria	0.21428571428571427
whkmāt	ria	1.0
whkmātt	ria	1.0
whkmt	a	0.6666666666666666
whkmō	tia	1.0
whkmōh	tia	1.0
whkmōk	tia	1.0
whkmōkā	tia	1.0
whkmr	a	0.5
whkn	a	0.3333333333333333
whknn	a	1.0
whkng	a	0.375
whkngr	a	0.5
whkngh	tia	1.0
whknghr	tia	1.0
whkng	mia	0.125
whkngr	mia	0.5
whkngā	tia	1.0
whkngāw	tia	1.0
whkngāwr	tia	1.0
whkn	ia	0.09523809523809523
whknh	ia	1.0
whkr	ngia	0.12727272727272726
wh	kia	0.011904761904761904
whk	kia	0.013363028953229399
whkp	kia	0.016666666666666666
whkpā	kia	1.0
whkp	a	0.3
whkpk	tia	0.6
whkpkk	tia	1.0
whkpr	tia	0.4
whkprh	tia	1.0
whkprhk	tia	1.0
whkpr	a	0.6
whkp	ngia	0.06666666666666667
whkpt	tia	0.3333333333333333
whkpk	a	0.2
whkpō	ngia	1.0
whkpōh	ngia	1.0
whkpōhē	ngia	1.0
whkpōhēh	ngia	1.0
whkpōhēhē	ngia	1.0
whkpkr	tia	1.0
whkp	hia	0.06666666666666667
whkpn	hia	1.0
whkpt	hia	0.3333333333333333
whkp	na	0.05
whkpk	na	0.2
whkph	a	1.0
whkphr	a	1.0
whkpū	tia	1.0
whkpūm	tia	1.0
w	ina	0.006557377049180328
wh	ina	0.007936507936507936
whk	ina	0.008908685968819599
whkp	ina	0.03333333333333333
whkpt	ina	0.3333333333333333
whkrn	tia	0.4
whkrng	tia	0.6666666666666666
whkrngt	tia	1.0
whkrngtr	tia	1.0
whkrn	a	0.4
whkrp	ngia	0.5
whkrp	tia	0.5
whkrph	tia	1.0
whkrā	ngia	0.5
whkrāp	ngia	1.0
whkrāpp	ngia	1.0
whkrāppt	ngia	1.0
whkrr	a	0.6
whkrt	hia	0.5
whkrw	tia	0.3333333333333333
whkrā	tia	0.5
whkrāw	tia	1.0
whkrw	a	0.3333333333333333
whkrk	ngia	1.0
whkr	ia	0.07272727272727272
whkrw	ia	0.3333333333333333
whkrr	tia	0.2
whkrrk	tia	1.0
whkrr	ia	0.2
whkrt	a	0.5
whkrn	hia	0.2
whkrng	hia	0.3333333333333333
whkt	ngia	0.14084507042253522
whktt	ngia	1.0
whkth	a	0.5
whkth	ngia	0.5
whkthr	ngia	1.0
whktr	tia	0.4
whktrn	tia	1.0
whktrng	tia	1.0
whktā	tia	0.5
whktāk	tia	0.5
whktākr	tia	1.0
whkt	na	0.056338028169014086
whktk	na	0.4
whktkt	na	0.3333333333333333
whktktk	na	0.5
whktk	ria	0.2
whktkt	ria	0.3333333333333333
whktā	ria	0.5
whktāk	ria	0.5
whktākt	ria	1.0
whktāktk	ria	1.0
whktāktkt	ria	1.0
whkt	hia	0.056338028169014086
whktn	hia	0.2
whktng	hia	1.0
whktngt	hia	1.0
whktngtn	hia	1.0
whktngtng	hia	1.0
whktn	tia	0.4
whktnk	tia	1.0
whktp	ria	1.0
whktr	a	0.4
whktr	hia	0.2
whktrt	hia	0.5
whktrtr	hia	1.0
whktrt	a	0.5
whkt	ia	0.056338028169014086
whktk	ia	0.2
whkt	ina	0.028169014084507043
whktk	ina	0.2
whktkt	ina	0.3333333333333333
whktktk	ina	0.5
whktī	ngia	1.0
whktīm	ngia	1.0
whktīmt	ngia	1.0
whktn	ia	0.4
whktrh	tia	1.0
whkt	kia	0.014084507042253521
whktō	kia	0.5
whktō	tia	0.5
whktōp	tia	1.0
whktōpū	tia	1.0
whktū	ria	0.6666666666666666
whktūp	ria	1.0
whktūpt	ria	1.0
whktū	tia	0.3333333333333333
whktūt	tia	1.0
whktūth	tia	1.0
whktw	tia	1.0
whktwh	tia	1.0
whktwhr	tia	1.0
whkū	ngia	1.0
whkw	kia	0.04
whkwā	kia	0.3333333333333333
whkw	a	0.56
whkwh	a	0.5789473684210527
whkw	tia	0.4
whkwr	tia	0.3333333333333333
whkwrk	tia	1.0
whkwr	a	0.6666666666666666
whkwā	tia	0.6666666666666666
whkwāt	tia	1.0
whkwāw	tia	1.0
whkwāwā	tia	1.0
whkwh	tia	0.42105263157894735
whkwhā	tia	1.0
whkwhāt	tia	1.0
whkwhān	tia	1.0
whkwhr	tia	1.0
whkwhrū	tia	1.0
whkwhrn	tia	1.0
whkwhrnk	tia	1.0
whkwht	a	1.0
whkwhw	a	1.0
whkwhwh	a	1.0
whnw	a	1.0
whnwh	a	1.0
whnwhn	a	1.0
whā	tia	0.6666666666666666
whān	tia	1.0
wht	a	0.7272727272727273
wht	ia	0.18181818181818182
whtw	a	1.0
whtwh	a	1.0
whtwht	a	1.0
whā	ria	0.3333333333333333
whāw	ria	0.5
whāwh	ria	0.5
whāwhā	ria	0.3333333333333333
whw	tia	0.16666666666666666
whwh	tia	0.23076923076923078
whāw	tia	0.5
whāwh	tia	0.5
whāwhā	tia	0.6666666666666666
whr	hia	0.13333333333333333
whr	a	0.4
wht	tia	0.09090909090909091
whtū	tia	1.0
whtūr	tia	1.0
whtūrn	tia	1.0
whtūrng	tia	1.0
whrw	a	1.0
whrwh	a	1.0
whrwhr	a	1.0
whī	ria	1.0
whīt	ria	1.0
whītk	ria	1.0
